a,w,method,tlb
10,7,sax,0.4296781886169085
10,7,sfa,0.3979520111877831
10,7,spartan,0.5588754319876074
3,8,sax,0.16388197475311675
3,8,sfa,0.16009566195750932
3,8,spartan,0.2377583700833047
4,8,sax,0.22130254818969972
4,8,sfa,0.23265668782689955
4,8,spartan,0.3369026307288611
5,8,sax,0.2768541293804413
5,8,sfa,0.28392872797892177
5,8,spartan,0.41167138195114317
6,8,sax,0.33126674361701086
6,8,sfa,0.3257439129364566
6,8,spartan,0.4610533714265027
7,8,sax,0.371617644988683
7,8,sfa,0.35172393563218374
7,8,spartan,0.49760152046274664
8,8,sax,0.39842728409852807
8,8,sfa,0.37662317945753876
8,8,spartan,0.5247837434610239
9,8,sax,0.4197495560500965
9,8,sfa,0.39483576198541087
9,8,spartan,0.5491602103874403
10,8,sax,0.4395114118289022
10,8,sfa,0.4068483041426549
10,8,spartan,0.5701923534353651
