a,w,method,tlb
10,7,sfa,0.31074240760069505
10,7,spartan,0.5120278339672585
3,8,sax,0.03461408146082221
3,8,sfa,0.1163229999133212
3,8,spartan,0.20455924246229318
4,8,sax,0.12641342662806146
4,8,sfa,0.17900814753617908
4,8,spartan,0.30132851672646604
5,8,sax,0.18382675726822648
5,8,sfa,0.21467362856940475
5,8,spartan,0.35316135951171485
6,8,sax,0.21298077839342222
6,8,sfa,0.24535676378537113
6,8,spartan,0.4150596654641511
7,8,sax,0.25101881213183436
7,8,sfa,0.26931441318497396
7,8,spartan,0.4456304472040934
8,8,sax,0.28499876665881724
8,8,sfa,0.2865322194929336
8,8,spartan,0.4862345802938567
9,8,sax,0.30314646082221336
9,8,sfa,0.3121578106916425
9,8,spartan,0.5057623798482184
10,8,sax,0.3300114451556012
10,8,sfa,0.3193360800471272
10,8,spartan,0.521292226231426
